A0A087WZW8	0.314881695804
ACYP2	0.0927131562494
ALDH3A2	0.143597928463
ANXA11	0.018418855685
ANXA7	0.025230933234
CACYBP	0.00579324284343
DPYSL2	0.0438277801989
DPYSL3	0.0769001639404
EIF3L	0.149594853385
ETFB	0.140828167657
FAF2	0.016435158982
FTH1	0.673957912757
HNRNPL	0.822844193895
HP	0.304359966733
HSP90AA1	0.120166071475
HSP90AB1	0.0544593215758
HSP90AB4P	0.327857192718
HSP90B1	0.023327762056
HSPA6	0.14846321545
ITGB8	0.147083333389
PPIB	0.131199658521
PPIL1	0.222483470025
PPP5C	0.362741208137
PRPSAP2	0.0240653019038
RAB27B	0.312069432482
RUBCNL	0.243102410891
S100A13	0.0712570557774
SH3BGRL2	0.195660073008
SOD2	0.13237434619
SRI	0.144526347226
STIP1	0.147141999268
STX4	0.0262222315238
TK2	0.320706413638
TMEM30A	0.00029594631228
