A0A087WZW8	0.0262222315238
ACYP2	0.140828167657
ALDH3A2	0.673957912757
ANXA11	0.314881695804
ANXA7	0.0769001639404
CACYBP	0.120166071475
DPYSL2	0.13237434619
DPYSL3	0.144526347226
EIF3L	0.822844193895
ETFB	0.025230933234
FAF2	0.0240653019038
FTH1	0.362741208137
HNRNPL	0.023327762056
HP	0.0544593215758
HSP90AA1	0.327857192718
HSP90AB1	0.243102410891
HSP90AB4P	0.14846321545
HSP90B1	0.149594853385
HSPA6	0.312069432482
ITGB8	0.00579324284343
PPIB	0.018418855685
PPIL1	0.222483470025
PPP5C	0.143597928463
PRPSAP2	0.00029594631228
RAB27B	0.320706413638
RUBCNL	0.131199658521
S100A13	0.0438277801989
SH3BGRL2	0.195660073008
SOD2	0.0927131562494
SRI	0.147141999268
STIP1	0.0712570557774
STX4	0.304359966733
TK2	0.147083333389
TMEM30A	0.016435158982
